fips_cod,county,total,dem,gop,other,dem_prop,gop_prop,other_prop,state,state_name
18075,Jay County,7962,1889,5697,376,0.23725194674704847,0.7155237377543331,0.04722431549861844,IN,Indiana
39101,Marion County,25648,7748,16563,1337,0.3020898315658141,0.6457813474734873,0.05212882096069869,OH,Ohio
36027,Dutchess County,120199,56874,58163,5162,0.4731653341541943,0.48388921704839477,0.04294544879741096,NY,New York
08033,Dolores County,1230,227,936,67,0.18455284552845527,0.7609756097560976,0.05447154471544716,CO,Colorado
51021,Bland County,3124,453,2572,99,0.14500640204865556,0.8233034571062741,0.03169014084507042,VA,Virginia
48029,Bexar County,586038,319191,240161,26686,0.5446592200505769,0.40980448366829453,0.04553629628112853,TX,Texas
51117,Mecklenburg County,15177,6571,8283,323,0.4329577650392041,0.5457600316268038,0.021282203333992226,VA,Virginia
27141,Sherburne County,47938,13299,31049,3590,0.27742083524552547,0.6476907672410197,0.07488839751345489,MN,Minnesota
19197,Wright County,5949,1890,3790,269,0.3177004538577912,0.6370818624978988,0.04521768364430997,IA,Iowa
06035,Lassen County,9089,2026,6533,530,0.22290681043019034,0.7187809439982397,0.05831224557157003,CA,California
54095,Tyler County,3621,505,2967,149,0.13946423639878486,0.8193869096934548,0.04114885390776029,WV,West Virginia
20015,Butler County,27051,6489,18781,1781,0.23988022623932573,0.6942811725999039,0.0658386011607704,KS,Kansas
37053,Currituck County,12423,2879,9070,474,0.23174756500040247,0.7300973999839008,0.03815503501569669,NC,North Carolina
38017,Cass County,78807,31291,39738,7778,0.397058636923116,0.5042445468042179,0.09869681627266613,ND,North Dakota
26153,Schoolcraft County,4151,1369,2556,226,0.32980004818116115,0.6157552397012768,0.054444712117562036,MI,Michigan
46065,Hughes County,8173,2449,5174,550,0.2996451731310412,0.6330600758595375,0.06729475100942127,SD,South Dakota
48119,Delta County,2279,400,1836,43,0.1755155770074594,0.8056164984642387,0.018867924528301886,TX,Texas
48049,Brown County,13949,1621,12010,318,0.11620904724353,0.8609936196143093,0.022797333142160727,TX,Texas
51143,Pittsylvania County,31687,9195,21742,750,0.29018209360305486,0.6861488938681478,0.023669012528797297,VA,Virginia
30055,McCone County,1056,154,858,44,0.14583333333333334,0.8125,0.041666666666666664,MT,Montana
55137,Waushara County,11961,3802,7669,490,0.31786639913050746,0.6411671264944403,0.040966474375052256,WI,Wisconsin
56021,Laramie County,39945,11572,24844,3529,0.289698335210915,0.6219551883840281,0.08834647640505695,WY,Wyoming
13305,Wayne County,10376,2039,8147,190,0.19651117964533538,0.7851773323053199,0.01831148804934464,GA,Georgia
21137,Lincoln County,9555,1865,7338,352,0.19518576661433804,0.7679748822605965,0.03683935112506541,KY,Kentucky
36033,Franklin County,15148,6517,7636,995,0.4302218114602588,0.504092949564299,0.0656852389754423,NY,New York
21191,Pendleton County,6006,1164,4604,238,0.1938061938061938,0.7665667665667666,0.039627039627039624,KY,Kentucky
28093,Marshall County,14698,7944,6525,229,0.54048169819023,0.4439379507415975,0.01558035106817254,MS,Mississippi
24003,Anne Arundel County,242939,116074,114509,12356,0.47779072112752585,0.471348774795319,0.05086050407715517,MD,Maryland
18181,White County,9902,2563,6813,526,0.258836598666936,0.6880428196323976,0.05312058170066653,IN,Indiana
51163,Rockbridge County,10685,3506,6671,508,0.3281235376696303,0.6243331773514272,0.047543284978942446,VA,Virginia
38033,Golden Valley County,942,99,793,50,0.10509554140127389,0.8418259023354565,0.05307855626326964,ND,North Dakota
26023,Branch County,16490,4740,11025,725,0.28744693753790174,0.6685870224378411,0.04396604002425713,MI,Michigan
27089,Marshall County,4794,1225,3208,361,0.25552774301209846,0.6691697955778055,0.07530246141009596,MN,Minnesota
13263,Talbot County,3243,2001,1196,46,0.6170212765957447,0.36879432624113473,0.014184397163120567,GA,Georgia
29177,Ray County,10835,3088,7103,644,0.2850023073373327,0.6555606829718504,0.0594370096908168,MO,Missouri
51069,Frederick County,40133,11920,26069,2144,0.2970124336580869,0.649565195724217,0.05342237061769616,VA,Virginia
30057,Madison County,4708,1175,3280,253,0.24957519116397622,0.6966864910790145,0.053738317757009345,MT,Montana
26129,Ogemaw County,10386,3030,6827,529,0.29173887926054304,0.6573271711919892,0.050933949547467744,MI,Michigan
18049,Fulton County,8374,1960,6010,404,0.2340577979460234,0.7176976355385718,0.048244566515404826,IN,Indiana
40089,McCurtain County,10709,1799,8642,268,0.16798954150714351,0.8069847791577178,0.02502567933513867,OK,Oklahoma
51735,Poquoson City,7114,1599,5089,426,0.22476806297441665,0.7153500140567894,0.059881922968793924,VA,Virginia
12003,Baker County,12634,2112,10294,228,0.16716795947443408,0.8147854994459395,0.018046541079626405,FL,Florida
06089,Shasta County,61493,17483,40447,3563,0.28430878311352514,0.6577496625632185,0.0579415543232563,CA,California
17133,Monroe County,19074,5522,12614,938,0.2895040369088812,0.661319073083779,0.04917689000733983,IL,Illinois
35011,DeBaca County,903,192,617,94,0.21262458471760798,0.6832779623477298,0.10409745293466224,NM,New Mexico
47129,Morgan County,6664,1053,5429,182,0.15801320528211285,0.8146758703481393,0.0273109243697479,TN,Tennessee
54003,Berkeley County,42770,12287,28210,2273,0.2872808043020809,0.6595744680851063,0.05314472761281272,WV,West Virginia
05127,Scott County,3017,507,2378,132,0.16804772953264832,0.7882001988730527,0.043752071594298975,AR,Arkansas
31037,Colfax County,3172,857,2171,144,0.2701765447667087,0.6844262295081968,0.04539722572509458,NE,Nebraska
29179,Reynolds County,3032,540,2402,90,0.17810026385224276,0.7922163588390502,0.029683377308707123,MO,Missouri
17149,Pike County,7458,1412,5749,297,0.18932689729149907,0.7708500938589434,0.03982300884955752,IL,Illinois
47175,Van Buren County,2417,539,1820,58,0.2230037236243277,0.7529995862639636,0.02399669011170873,TN,Tennessee
13033,Burke County,9350,4730,4491,129,0.5058823529411764,0.4803208556149733,0.013796791443850267,GA,Georgia
20199,Wallace County,779,45,711,23,0.057766367137355584,0.9127086007702182,0.029525032092426188,KS,Kansas
28147,Walthall County,5909,2475,3374,60,0.4188525977322728,0.57099339989846,0.01015400236926722,MS,Mississippi
48321,Matagorda County,11779,3357,8147,275,0.2849987265472451,0.6916546396128703,0.02334663383988454,TX,Texas
36093,Schenectady County,61629,30870,27268,3491,0.5009005500657158,0.4424540394943939,0.05664541043989031,NY,New York
21219,Todd County,4771,1042,3612,117,0.21840285055543912,0.7570739886816181,0.02452316076294278,KY,Kentucky
06091,Sierra County,1791,596,1044,151,0.3327749860413177,0.5829145728643216,0.08431044109436069,CA,California
35028,Los Alamos County,10430,5443,3329,1658,0.5218600191754554,0.31917545541706616,0.15896452540747844,NM,New Mexico
13275,Thomas County,18730,7138,11225,367,0.3810998398291511,0.5993059263214096,0.019594233849439403,GA,Georgia
48157,Fort Bend County,260367,134475,117212,8680,0.5164825035430758,0.450179938317836,0.033337558139088286,TX,Texas
18173,Warrick County,29609,9086,19133,1390,0.3068661555608092,0.6461886588537269,0.04694518558546388,IN,Indiana
31001,Adams County,13172,3272,9205,695,0.2484057090798664,0.6988308533252353,0.052763437594898266,NE,Nebraska
54019,Fayette County,15187,4246,10263,678,0.27958122078093106,0.67577533416738,0.04464344505168894,WV,West Virginia
31061,Franklin County,1656,250,1345,61,0.15096618357487923,0.8121980676328503,0.03683574879227053,NE,Nebraska
18141,Saint Joseph County,109452,52247,52019,5186,0.47735080217812376,0.4752676972554179,0.04738150056645836,IN,Indiana
31033,Cheyenne County,4569,702,3610,257,0.15364412344057782,0.7901072444736266,0.05624863208579558,NE,Nebraska
10005,Sussex County,105814,39329,62607,3878,0.37168049596461716,0.591670289375697,0.03664921465968586,DE,Delaware
20057,Ford County,7425,2032,4994,399,0.2736700336700337,0.6725925925925926,0.053737373737373736,KS,Kansas
20139,Osage County,6894,1730,4713,451,0.25094284885407603,0.6836379460400348,0.06541920510588918,KS,Kansas
13295,Walker County,23939,4213,18938,788,0.17598897197042482,0.791094030661264,0.03291699736831112,GA,Georgia
39035,Cuyahoga County,583230,383974,179894,19362,0.6583577662328756,0.3084443529996742,0.033197880767450234,OH,Ohio
27043,Faribault County,7355,2153,4659,543,0.2927260367097213,0.6334466349422162,0.07382732834806255,MN,Minnesota
32009,Esmeralda County,423,65,329,29,0.1536643026004728,0.7777777777777778,0.06855791962174941,NV,Nevada
29107,Lafayette County,15815,4047,10977,791,0.2558963009800822,0.6940878912424913,0.050015807777426494,MO,Missouri
48477,Washington County,14747,3381,10944,422,0.22926696955312945,0.7421170407540517,0.02861598969281888,TX,Texas
48081,Coke County,1423,140,1265,18,0.09838369641602249,0.8889669711876318,0.012649332396345749,TX,Texas
27031,Cook County,3360,1912,1156,292,0.569047619047619,0.34404761904761905,0.0869047619047619,MN,Minnesota
29089,Howard County,4851,1279,3277,295,0.2636569779426922,0.6755308183879613,0.060812203669346525,MO,Missouri
29131,Miller County,11414,1750,9285,379,0.1533204836166112,0.813474680217277,0.03320483616611179,MO,Missouri
29069,Dunklin County,10574,2360,8026,188,0.22318895403820693,0.7590315869112918,0.01777945905050123,MO,Missouri
21001,Adair County,8228,1323,6637,268,0.16079241614000972,0.8066358774914925,0.032571706368497814,KY,Kentucky
31107,Knox County,4061,715,3181,165,0.17606500861856686,0.7833046047771485,0.04063038660428466,NE,Nebraska
23021,Piscataquis County,9144,3098,5403,643,0.3388013998250219,0.5908792650918635,0.07031933508311461,ME,Maine
25003,Berkshire County,64507,43540,16799,4168,0.6749655076193282,0.26042134962097135,0.0646131427597005,MA,Massachusetts
12073,Leon County,151925,91936,53777,6212,0.6051406944215896,0.35397070923152874,0.04088859634688168,FL,Florida
48155,Foard County,511,113,383,15,0.22113502935420742,0.7495107632093934,0.029354207436399216,TX,Texas
31129,Nuckolls County,2153,348,1709,96,0.16163492800743148,0.793776126335346,0.04458894565722248,NE,Nebraska
26039,Crawford County,6833,2110,4354,369,0.3087955510024879,0.6372018147226693,0.05400263427484268,MI,Michigan
37025,Cabarrus County,91002,35048,53224,2730,0.385134392650711,0.5848662666754577,0.029999340673831344,NC,North Carolina
16021,Boundary County,5150,933,3789,428,0.1811650485436893,0.7357281553398058,0.08310679611650486,ID,Idaho
28031,Covington County,8790,3267,5423,100,0.37167235494880546,0.6169510807736064,0.011376564277588168,MS,Mississippi
48299,Llano County,10377,1825,8283,269,0.17586971186277345,0.7982075744434808,0.025922713693745783,TX,Texas
11001,District of Columbia,280272,260223,11553,8496,0.928465918821716,0.04122067134783353,0.03031340983045042,DC,District of Columbia
38073,Ransom County,2317,836,1209,272,0.36081139404402246,0.5217954251186879,0.1173931808372896,ND,North Dakota
46105,Perkins County,1606,188,1333,85,0.11706102117061021,0.8300124533001245,0.05292652552926526,SD,South Dakota
18123,Perry County,8025,3062,4556,407,0.3815576323987539,0.5677258566978193,0.05071651090342679,IN,Indiana
41069,Wheeler County,792,153,583,56,0.19318181818181818,0.7361111111111112,0.0707070707070707,OR,Oregon
45047,Greenwood County,28600,10633,16881,1086,0.3717832167832168,0.5902447552447553,0.03797202797202797,SC,South Carolina
30091,Sheridan County,1825,476,1237,112,0.2608219178082192,0.6778082191780822,0.06136986301369863,MT,Montana
30013,Cascade County,33791,12053,19343,2395,0.3566926104584061,0.57243052883904,0.07087686070255393,MT,Montana
19185,Wayne County,2921,719,2069,133,0.24614857925368025,0.7083190688120506,0.045532351934269084,IA,Iowa
19171,Tama County,8636,3194,4968,474,0.3698471514590088,0.5752663270032422,0.05488652153774896,IA,Iowa
13235,Pulaski County,3598,1104,2436,58,0.3068371317398555,0.6770428015564203,0.016120066703724293,GA,Georgia
40095,Marshall County,5487,1095,4202,190,0.19956260251503555,0.7658100965919445,0.034627300893019866,OK,Oklahoma
53037,Kittitas County,13766,5452,7530,784,0.3960482347813453,0.5469998547145141,0.05695191050414063,WA,Washington
48251,Johnson County,57270,10976,44370,1924,0.19165357080495896,0.7747511786275537,0.03359525056748734,TX,Texas
53063,Spokane County,201592,83941,100669,16982,0.41639053137029247,0.49937001468312237,0.08423945394658518,WA,Washington
39171,Williams County,16938,4287,11706,945,0.25309953949698905,0.6911087495572087,0.05579171094580234,OH,Ohio
48463,Uvalde County,8936,3863,4828,245,0.43229632945389435,0.5402864816472694,0.027417188898836167,TX,Texas
48283,La Salle County,2049,1125,870,54,0.5490483162518301,0.424597364568082,0.02635431918008785,TX,Texas
55063,La Crosse County,62785,32402,26384,3999,0.5160786812136657,0.4202277614079796,0.0636935573783547,WI,Wisconsin
53015,Cowlitz County,38119,15296,20216,2607,0.40126970801962275,0.530339200923424,0.06839109105695322,WA,Washington
53033,King County,883231,638033,191806,53392,0.7223851970775482,0.2171640261720886,0.06045077675036316,WA,Washington
16065,Madison County,15687,1201,8941,5545,0.07656020909032957,0.5699623892394977,0.3534774016701728,ID,Idaho
37169,Stokes County,22182,4645,16976,561,0.20940402127851412,0.7653052024163737,0.025290776305112252,NC,North Carolina
48217,Hill County,12906,2535,10075,296,0.19642026964202697,0.7806446613977994,0.02293506896017356,TX,Texas
18103,Miami County,13440,2766,9975,699,0.20580357142857142,0.7421875,0.052008928571428574,IN,Indiana
51520,Bristol City,6966,1832,4884,250,0.26299167384438704,0.7011197243755384,0.03588860178007465,VA,Virginia
48425,Somervell County,3876,540,3206,130,0.1393188854489164,0.827141382868937,0.033539731682146544,TX,Texas
50023,Washington County,28654,18594,7993,2067,0.6489146366999372,0.2789488378585887,0.07213652544147414,VT,Vermont
36085,Richmond County,167209,67561,95612,4036,0.40405121733877963,0.5718113259453738,0.024137456715846634,NY,New York
17067,Hancock County,7818,1744,5713,361,0.22307495523151702,0.7307495523151701,0.046175492453312865,IL,Illinois
47053,Gibson County,19484,5255,13779,450,0.2697084787517963,0.7071956477109423,0.023095873537261342,TN,Tennessee
13047,Catoosa County,26510,4769,20860,881,0.17989437947944173,0.7868728781591852,0.033232742361373066,GA,Georgia
40023,Choctaw County,5419,1064,4202,153,0.19634618933382542,0.7754198191548256,0.028233991511348956,OK,Oklahoma
51147,Prince Edward County,9113,4590,4099,424,0.5036760671568089,0.44979699330626577,0.04652693953692527,VA,Virginia
05083,Logan County,7839,1712,5737,390,0.21839520346983032,0.7318535527490752,0.04975124378109453,AR,Arkansas
48371,Pecos County,4167,1551,2463,153,0.3722102231821454,0.5910727141828653,0.0367170626349892,TX,Texas
55057,Juneau County,11736,4100,7188,448,0.34935241990456717,0.6124744376278118,0.038173142467621,WI,Wisconsin
21071,Floyd County,16521,4015,11993,513,0.24302403002239573,0.7259245808365111,0.031051389141093153,KY,Kentucky
29093,Iron County,4260,933,3173,154,0.21901408450704227,0.7448356807511737,0.03615023474178404,MO,Missouri
48249,Jim Wells County,12346,6688,5411,247,0.5417139154381986,0.438279604730277,0.02000647983152438,TX,Texas
12057,Hillsborough County,595072,306422,265928,22722,0.5149326468057647,0.44688373843837387,0.038183614755861475,FL,Florida
55033,Dunn County,22029,9025,11487,1517,0.4096872304689273,0.5214489990467112,0.06886377048436153,WI,Wisconsin
21129,Lee County,2663,444,2151,68,0.16672925272249342,0.8077356365001878,0.025535110777318813,KY,Kentucky
31015,Boyd County,1142,128,978,36,0.11208406304728546,0.8563922942206655,0.03152364273204904,NE,Nebraska
05019,Clark County,8365,3606,4398,361,0.4310818888224746,0.5257621040047818,0.04315600717274357,AR,Arkansas
12085,Martin County,85741,30158,53182,2401,0.35173370966048917,0.6202633512555253,0.02800293908398549,FL,Florida
31045,Dawes County,3578,785,2559,234,0.2193963107881498,0.7152040245947456,0.06539966461710453,NE,Nebraska
28157,Wilkinson County,4174,2826,1305,43,0.6770483948251078,0.31264973646382366,0.010301868711068519,MS,Mississippi
19141,O'Brien County,7348,1314,5735,299,0.17882416984213392,0.7804844855743059,0.040691344583560156,IA,Iowa
54023,Grant County,4945,510,4338,97,0.10313447927199192,0.8772497472194135,0.01961577350859454,WV,West Virginia
37093,Hoke County,17847,9608,7676,563,0.5383537849498515,0.4301002969686782,0.031545918081470274,NC,North Carolina
51087,Henrico County,161966,93615,59674,8677,0.577991677265599,0.3684353506291444,0.05357297210525666,VA,Virginia
05071,Johnson County,8997,2421,6072,504,0.26908969656552184,0.6748916305435145,0.056018672890963656,AR,Arkansas
36077,Otsego County,23024,9285,12284,1455,0.40327484364141764,0.5335302293259208,0.06319492703266157,NY,New York
37165,Scotland County,13743,7279,6212,252,0.5296514589245434,0.4520119333478862,0.0183366077275704,NC,North Carolina
13313,Whitfield County,30362,7925,21514,923,0.26101706079968384,0.7085830972926684,0.030399841907647718,GA,Georgia
20093,Kearny County,1325,224,1048,53,0.16905660377358492,0.7909433962264151,0.04,KS,Kansas
18101,Martin County,4807,881,3695,231,0.1832743915123778,0.7686706885791554,0.04805491990846682,IN,Indiana
28061,Jasper County,8468,4367,4032,69,0.5157061880018895,0.4761454888993859,0.00814832309872461,MS,Mississippi
27003,Anoka County,184084,75499,93341,15244,0.41013341735294756,0.507056561135134,0.08281002151191848,MN,Minnesota
47043,Dickson County,18619,4718,13213,688,0.2533970675116816,0.709651431333584,0.03695150115473441,TN,Tennessee
39009,Athens County,27941,15552,10816,1573,0.5566014101141692,0.3871013922193193,0.056297197666511575,OH,Ohio
16043,Fremont County,5714,651,4091,972,0.11393069653482674,0.715960798039902,0.17010850542527126,ID,Idaho
22011,Beauregard Parish,15078,2393,12238,447,0.15870805146571162,0.8116461069107309,0.0296458416235575,LA,Louisiana
30075,Powder River County,1047,127,880,40,0.12129894937917861,0.8404966571155683,0.038204393505253106,MT,Montana
35006,Cibola County,7975,3721,3179,1075,0.46658307210031347,0.3986206896551724,0.13479623824451412,NM,New Mexico
46027,Clay County,5069,2608,2109,352,0.5144999013612153,0.41605839416058393,0.06944170447820083,SD,South Dakota
13245,Richmond County,74952,48707,24441,1804,0.6498425659088484,0.3260886967659302,0.024068737325221475,GA,Georgia
48137,Edwards County,1065,302,741,22,0.28356807511737087,0.6957746478873239,0.020657276995305163,TX,Texas
29159,Pettis County,18045,4322,12792,931,0.23951233028539762,0.7088944305901912,0.051593239124411196,MO,Missouri
51181,Surry County,3976,2069,1785,122,0.5203722334004024,0.448943661971831,0.0306841046277666,VA,Virginia
15003,Honolulu County,285683,175634,90296,19753,0.6147863191019417,0.31607060973176565,0.0691430711662927,HI,Hawaii
39129,Pickaway County,23814,6325,16482,1007,0.2656000671873688,0.6921138825900731,0.04228605022255816,OH,Ohio
29203,Shannon County,3904,776,2966,162,0.1987704918032787,0.7597336065573771,0.04149590163934426,MO,Missouri
27123,Ramsey County,269161,176929,70778,21454,0.6573352008649098,0.2629578579363281,0.07970694119876208,MN,Minnesota
53061,Snohomish County,305281,165740,114775,24766,0.5429096471775184,0.3759650944539621,0.0811252583685195,WA,Washington
21045,Casey County,6438,767,5482,189,0.11913637775706741,0.851506679092886,0.029356943150046597,KY,Kentucky
12053,Hernando County,93878,31818,59029,3031,0.33892924859924584,0.6287841666844202,0.032286584716333964,FL,Florida
22069,Natchitoches Parish,16617,7143,8965,509,0.42986098573749776,0.5395077330444725,0.03063128121802973,LA,Louisiana
47137,Pickett County,2609,536,2019,54,0.20544269835185894,0.7738597163664239,0.020697585281717133,TN,Tennessee
18007,Benton County,3654,860,2579,215,0.23535851122058019,0.7058018609742748,0.058839627805145046,IN,Indiana
13269,Taylor County,3402,1295,2062,45,0.38065843621399176,0.606114050558495,0.013227513227513227,GA,Georgia
08093,Park County,10245,3351,6053,841,0.32708638360175696,0.5908247925817472,0.08208882381649585,CO,Colorado
37115,Madison County,10966,3899,6735,332,0.3555535290899143,0.6141710742294364,0.03027539668064928,NC,North Carolina
23009,Hancock County,31983,16107,13682,2194,0.5036112934996717,0.4277897633117594,0.06859894318856893,ME,Maine
50019,Orleans County,10988,5181,5158,649,0.4715143793228977,0.46942118674918093,0.05906443392792137,VT,Vermont
19013,Black Hawk County,63221,32006,27382,3833,0.5062558327138135,0.43311557868429795,0.06062858860188861,IA,Iowa
26115,Monroe County,74101,26859,43255,3987,0.3624647440655322,0.5837303140308497,0.053804941903618037,MI,Michigan
27049,Goodhue County,25538,9446,14041,2051,0.3698801785574438,0.5498081290625734,0.08031169237998277,MN,Minnesota
54031,Hardy County,6022,1249,4544,229,0.2074061773497177,0.7545665891730322,0.03802723347725008,WV,West Virginia
08027,Custer County,3064,797,2059,208,0.26011749347258484,0.6719973890339426,0.06788511749347259,CO,Colorado
48121,Denton County,293287,110000,169175,14112,0.37505924231213794,0.5768240665286903,0.048116691159171734,TX,Texas
53025,Grant County,27144,7400,17813,1931,0.2726201002063071,0.6562407898614795,0.07113910993221338,WA,Washington
17041,Douglas County,8089,1946,5695,448,0.24057361849425146,0.7040425268883669,0.05538385461738163,IL,Illinois
16073,Owyhee County,3920,591,3052,277,0.15076530612244898,0.7785714285714286,0.07066326530612245,ID,Idaho
31127,Nemaha County,3035,765,2068,202,0.25205930807248766,0.6813838550247117,0.06655683690280066,NE,Nebraska
48355,Nueces County,103958,49102,50704,4152,0.4723253621654899,0.4877354316166144,0.039939206217895686,TX,Texas
19035,Cherokee County,6186,1676,4188,322,0.2709343679275784,0.6770126091173618,0.05205302295505981,IA,Iowa
42089,Monroe County,65944,31930,31706,2308,0.48419871406041487,0.4808018925148611,0.03499939342472401,PA,Pennsylvania
20023,Cheyenne County,1409,188,1172,49,0.1334279630943932,0.8317955997161107,0.0347764371894961,KS,Kansas
20203,Wichita County,934,139,765,30,0.14882226980728053,0.8190578158458244,0.032119914346895075,KS,Kansas
13121,Fulton County,407173,281875,110372,14926,0.6922733088883595,0.2710690541858129,0.036657636925827596,GA,Georgia
06017,El Dorado County,69852,28026,37286,4540,0.40121972169730286,0.533785718375995,0.06499455992670217,CA,California
19045,Clinton County,22748,10079,11249,1420,0.4430719184104097,0.4945050114295762,0.06242307016001407,IA,Iowa
18019,Clark County,51104,18791,30012,2301,0.3677011584220413,0.5872730118973074,0.04502582968065122,IN,Indiana
19125,Marion County,17554,5469,10940,1145,0.31155292241084653,0.6232197789677566,0.06522729862139683,IA,Iowa
21197,Powell County,4952,1272,3513,167,0.2568659127625202,0.7094103392568659,0.033723747980613894,KY,Kentucky
20087,Jefferson County,8151,2483,5112,556,0.30462519936204147,0.6271623113728377,0.06821248926512084,KS,Kansas
13127,Glynn County,34041,11738,21482,821,0.344819482388884,0.6310625422284891,0.024117975382626833,GA,Georgia
21109,Jackson County,5497,482,4889,126,0.08768419137711479,0.889394215026378,0.022921593596507184,KY,Kentucky
28055,Issaquena County,699,395,298,6,0.5650929899856938,0.4263233190271817,0.008583690987124463,MS,Mississippi
31183,Wheeler County,459,62,377,20,0.13507625272331156,0.8213507625272332,0.04357298474945534,NE,Nebraska
38067,Pembina County,3093,681,2204,208,0.22017458777885549,0.7125767862916262,0.06724862592951826,ND,North Dakota
23013,Knox County,23021,12440,9148,1433,0.5403761782720126,0.39737630858781114,0.06224751314017636,ME,Maine
21215,Spencer County,9509,1921,7196,392,0.20201913976233044,0.7567567567567568,0.04122410348091282,KY,Kentucky
08045,Garfield County,26328,11205,13071,2052,0.42559252506836825,0.4964676390154968,0.07793983591613492,CO,Colorado
20081,Haskell County,1300,228,1011,61,0.1753846153846154,0.7776923076923077,0.04692307692307692,KS,Kansas
21003,Allen County,8085,1349,6466,270,0.166852195423624,0.7997526283240569,0.03339517625231911,KY,Kentucky
42107,Schuylkill County,62750,16724,43937,2089,0.2665179282868526,0.700191235059761,0.03329083665338645,PA,Pennsylvania
13153,Houston County,59559,22460,35351,1748,0.3771050554911936,0.593545895666482,0.029349048842324418,GA,Georgia
29029,Camden County,22182,4706,16721,755,0.21215399873771526,0.753809395004959,0.03403660625732576,MO,Missouri
01025,Clarke County,12936,5712,7109,115,0.44155844155844154,0.5495516388373531,0.008889919604205319,AL,Alabama
41005,Clackamas County,182136,90187,79062,12887,0.4951629551543901,0.43408222427197257,0.07075482057363729,OR,Oregon
36025,Delaware County,17778,5825,11012,941,0.32765215434807066,0.619417257284284,0.05293058836764541,NY,New York
48207,Haskell County,1765,314,1403,48,0.17790368271954674,0.794900849858357,0.027195467422096317,TX,Texas
39103,Medina County,89360,31582,53811,3967,0.3534243509400179,0.6021821844225604,0.044393464637421665,OH,Ohio
37185,Warren County,10123,6668,3302,153,0.658698014422602,0.32618788896572165,0.01511409661167638,NC,North Carolina
29067,Douglas County,6664,984,5486,194,0.14765906362545017,0.8232292917166867,0.029111644657863145,MO,Missouri
18157,Tippecanoe County,61916,27207,30711,3998,0.4394179210543317,0.4960107242069901,0.06457135473867821,IN,Indiana
41041,Lincoln County,24035,12300,9901,1834,0.5117536925317245,0.4119409194924069,0.07630538797586853,OR,Oregon
13315,Wilcox County,2973,852,2096,25,0.2865792129162462,0.7050117726202489,0.008409014463504878,GA,Georgia
30059,Meagher County,970,191,728,51,0.19690721649484536,0.7505154639175258,0.05257731958762887,MT,Montana
20055,Finney County,9731,3006,6155,570,0.30890967012640014,0.632514643921488,0.05857568595211181,KS,Kansas
36041,Hamilton County,2688,752,1795,141,0.27976190476190477,0.6677827380952381,0.052455357142857144,NY,New York
17165,Saline County,11234,2551,8248,435,0.22707851166102902,0.7341997507566317,0.03872173758233933,IL,Illinois
31135,Perkins County,1418,160,1202,56,0.11283497884344147,0.847672778561354,0.039492242595204514,NE,Nebraska
05099,Nevada County,3233,1156,2001,76,0.3575626353232292,0.6189297865759357,0.023507578100835137,AR,Arkansas
16045,Gem County,7952,1229,5980,743,0.1545523138832998,0.7520120724346077,0.09343561368209255,ID,Idaho
53067,Thurston County,116839,62130,44320,10389,0.5317573755338543,0.37932539648576247,0.08891722798038326,WA,Washington
42115,Susquehanna County,19200,5065,13295,840,0.2638020833333333,0.6924479166666667,0.04375,PA,Pennsylvania
37085,Harnett County,44955,16452,27278,1225,0.365965965965966,0.6067845623401179,0.027249471693916137,NC,North Carolina
20035,Cowley County,12171,3436,8016,719,0.28231040999096213,0.6586147399556322,0.05907485005340564,KS,Kansas
37077,Granville County,26920,12827,13500,593,0.4764858841010401,0.5014858841010401,0.022028231797919764,NC,North Carolina
26017,Bay County,52932,21641,28327,2964,0.4088453109650117,0.5351583163303861,0.05599637270460213,MI,Michigan
34027,Morris County,248848,114437,125376,9035,0.45986706744679484,0.5038256284961101,0.03630730405709509,NJ,New Jersey
26103,Marquette County,32897,16042,14646,2209,0.4876432501443901,0.4452077697054443,0.06714898015016567,MI,Michigan
31073,Gosper County,1000,165,792,43,0.165,0.792,0.043,NE,Nebraska
51173,Smyth County,12825,2661,9747,417,0.20748538011695905,0.76,0.032514619883040934,VA,Virginia
48327,Menard County,860,153,681,26,0.17790697674418604,0.79186046511627906,0.030232558139534883,TX,Texas
19189,Winnebago County,5717,1920,3437,360,0.33584047577400733,0.6011894350183663,0.06297008920762638,IA,Iowa
13091,Dodge County,6995,1836,5021,138,0.2624731951393853,0.7177984274481772,0.019728377412437454,GA,Georgia
18009,Blackford County,4822,1243,3349,230,0.2577768560763169,0.694525093322273,0.047698050601410205,IN,Indiana
54029,Hancock County,12642,3247,8870,525,0.2568422717924379,0.7016294890049043,0.04152823920265781,WV,West Virginia
37111,McDowell County,19557,4645,14517,395,0.23751086567469448,0.742291762540267,0.020197371785038606,NC,North Carolina
50007,Chittenden County,77263,54463,18298,4502,0.7049040290954273,0.236827459456661,0.058268511447911675,VT,Vermont
32029,Storey County,2558,752,1616,190,0.2939796716184519,0.6317435496481626,0.07427677873338545,NV,Nevada
18119,Owen County,8520,1946,6151,423,0.2284037558685446,0.7219483568075117,0.049647887323943665,IN,Indiana
48011,Armstrong County,1017,70,924,23,0.0688298918387414,0.9085545722713865,0.02261553588987217,TX,Texas
20169,Saline County,21206,6084,13367,1755,0.28689993398094876,0.6303404696783929,0.0827595963406583,KS,Kansas
48127,Dimmit County,3225,2173,974,78,0.6737984496124031,0.302015503875969,0.024186046511627906,TX,Texas
